id_cliente,antiguedad_cliente,estado_civil,estado_cliente,gastos_ult_12m,genero,limite_credito_tc,nivel_educativo,nivel_tarjeta,operaciones_ult_12m,personas_a_cargo
811912608,47.0,CASADO,ACTIVO,5077.0,F,2741.0,UNIVERSITARIO_COMPLETO,Blue,87,3
771332283,38.0,CASADO,ACTIVO,5056.0,M,4601.0,UNIVERSITARIO_COMPLETO,Blue,80,4
771408483,36.0,DESCONOCIDO,ACTIVO,3584.0,M,4100.0,DESCONOCIDO,Blue,61,5
708684108,34.0,CASADO,PASIVO,2218.0,F,4152.0,UNIVERSITARIO_COMPLETO,Blue,30,4
768638208,44.0,CASADO,ACTIVO,4890.0,F,3386.0,UNIVERSITARIO_INCOMPLETO,Blue,65,2
803115258,56.0,DESCONOCIDO,PASIVO,2113.0,M,3477.0,UNIVERSITARIO_INCOMPLETO,Blue,40,0
720892833,39.0,CASADO,ACTIVO,4199.0,F,12610.0,UNIVERSITARIO_COMPLETO,Blue,67,3
708869283,41.0,CASADO,ACTIVO,3530.0,M,23209.0,SECUNDARIO_COMPLETO,Blue,71,4
709762008,38.0,CASADO,ACTIVO,4619.0,F,2090.0,SECUNDARIO_COMPLETO,Blue,78,4
708600033,39.0,CASADO,ACTIVO,4958.0,M,1610.0,UNIVERSITARIO_COMPLETO,Blue,87,2
708736608,27.0,CASADO,PASIVO,2108.0,M,2269.0,UNIVERSITARIO_COMPLETO,Blue,39,3
711717258,39.0,SOLTERO,ACTIVO,5315.0,F,4036.0,UNIVERSITARIO_COMPLETO,Blue,82,3
713993208,36.0,CASADO,ACTIVO,4314.0,F,1438.3,POSGRADO_COMPLETO,Blue,82,3
717855933,27.0,CASADO,ACTIVO,4350.0,F,1776.0,SECUNDARIO_COMPLETO,Blue,71,2
713436183,29.0,CASADO,ACTIVO,4739.0,F,5640.0,SECUNDARIO_COMPLETO,Blue,80,3
778360608,22.0,DIVORCIADO,ACTIVO,4186.0,F,2403.0,UNIVERSITARIO_INCOMPLETO,Blue,77,1
710914158,36.0,CASADO,ACTIVO,4405.0,F,3349.0,UNIVERSITARIO_INCOMPLETO,Blue,55,4
713047608,36.0,DESCONOCIDO,PASIVO,2134.0,F,2387.0,UNIVERSITARIO_INCOMPLETO,Blue,41,2
752648883,41.0,SOLTERO,ACTIVO,4842.0,F,2018.0,UNIVERSITARIO_INCOMPLETO,Blue,69,2
715771608,36.0,CASADO,ACTIVO,4147.0,M,34516.0,UNIVERSITARIO_COMPLETO,Silver,76,3
719061933,34.0,CASADO,ACTIVO,4190.0,F,2105.0,UNIVERSITARIO_COMPLETO,Blue,67,4
792345258,40.0,DIVORCIADO,ACTIVO,4620.0,F,20080.0,UNIVERSITARIO_INCOMPLETO,Blue,70,2
826709658,41.0,DIVORCIADO,PASIVO,2214.0,F,1477.0,UNIVERSITARIO_COMPLETO,Blue,43,3
711765708,36.0,DESCONOCIDO,ACTIVO,3875.0,F,6690.0,UNIVERSITARIO_COMPLETO,Blue,60,1
783393633,37.0,DESCONOCIDO,ACTIVO,4256.0,M,1530.0,UNIVERSITARIO_COMPLETO,Blue,78,3
711886383,44.0,CASADO,PASIVO,2426.0,F,5342.0,SECUNDARIO_COMPLETO,Blue,46,5
779667408,41.0,SOLTERO,ACTIVO,4235.0,M,2915.0,POSGRADO_INCOMPLETO,Blue,73,1
805461783,42.0,DIVORCIADO,ACTIVO,4735.0,F,1438.3,UNIVERSITARIO_COMPLETO,Blue,87,3
771433608,42.0,SOLTERO,ACTIVO,4053.0,M,11742.0,UNIVERSITARIO_INCOMPLETO,Blue,70,4
825811158,47.0,SOLTERO,ACTIVO,4512.0,F,3069.0,SECUNDARIO_COMPLETO,Blue,83,2
713058858,46.0,DESCONOCIDO,PASIVO,2130.0,F,1695.0,UNIVERSITARIO_COMPLETO,Blue,48,2
715252383,36.0,DIVORCIADO,ACTIVO,3595.0,F,34516.0,SECUNDARIO_COMPLETO,Gold,52,2
809092458,31.0,CASADO,ACTIVO,5211.0,F,2517.0,UNIVERSITARIO_INCOMPLETO,Blue,83,4
713706258,43.0,SOLTERO,ACTIVO,4890.0,F,1438.3,DESCONOCIDO,Blue,63,1
714693708,36.0,CASADO,ACTIVO,4103.0,F,2216.0,UNIVERSITARIO_COMPLETO,Blue,77,3
721072908,36.0,SOLTERO,ACTIVO,5102.0,M,3232.0,POSGRADO_COMPLETO,Blue,69,0
716675358,41.0,SOLTERO,ACTIVO,4607.0,F,3478.0,UNIVERSITARIO_INCOMPLETO,Blue,83,1
708128733,36.0,SOLTERO,ACTIVO,5014.0,F,1814.0,POSGRADO_INCOMPLETO,Blue,99,3
711392508,25.0,CASADO,ACTIVO,4513.0,F,1438.3,UNIVERSITARIO_COMPLETO,Blue,75,2
771420708,30.0,SOLTERO,ACTIVO,4860.0,F,1446.0,DESCONOCIDO,Blue,68,4
721207908,37.0,SOLTERO,ACTIVO,4655.0,F,1493.0,SECUNDARIO_COMPLETO,Blue,95,5
715798608,34.0,CASADO,ACTIVO,4016.0,F,4244.0,UNIVERSITARIO_COMPLETO,Blue,89,4
716758008,20.0,SOLTERO,ACTIVO,4813.0,M,2984.0,SECUNDARIO_COMPLETO,Blue,83,5
714847983,36.0,SOLTERO,ACTIVO,4220.0,M,2713.0,DESCONOCIDO,Blue,79,3
714789033,50.0,CASADO,PASIVO,2763.0,F,3173.0,UNIVERSITARIO_COMPLETO,Blue,51,1
716975583,34.0,SOLTERO,ACTIVO,4406.0,F,2471.0,DESCONOCIDO,Blue,62,2
804434058,42.0,CASADO,ACTIVO,4660.0,M,27437.0,UNIVERSITARIO_INCOMPLETO,Silver,79,1
714293358,46.0,SOLTERO,ACTIVO,4584.0,F,4166.0,UNIVERSITARIO_INCOMPLETO,Blue,70,4
710989008,27.0,DESCONOCIDO,ACTIVO,3201.0,M,13100.0,UNIVERSITARIO_COMPLETO,Blue,78,1
711459483,36.0,DESCONOCIDO,ACTIVO,4845.0,F,2242.0,SECUNDARIO_COMPLETO,Blue,66,3
757194408,36.0,CASADO,PASIVO,1707.0,M,1438.3,UNIVERSITARIO_INCOMPLETO,Blue,38,3
719256483,30.0,SOLTERO,ACTIVO,4144.0,F,4432.0,SECUNDARIO_COMPLETO,Blue,79,4
717211608,34.0,SOLTERO,ACTIVO,4776.0,F,4975.0,DESCONOCIDO,Blue,68,3
717125958,38.0,CASADO,ACTIVO,4747.0,F,2652.0,DESCONOCIDO,Blue,80,3
779261433,36.0,SOLTERO,ACTIVO,3553.0,F,2043.0,UNIVERSITARIO_COMPLETO,Blue,61,2
715593783,36.0,CASADO,ACTIVO,4286.0,M,14858.0,DESCONOCIDO,Blue,72,1
809811858,38.0,DESCONOCIDO,PASIVO,2530.0,M,1504.0,SECUNDARIO_COMPLETO,Blue,43,5
719098308,42.0,SOLTERO,PASIVO,2516.0,F,2423.0,SECUNDARIO_COMPLETO,Blue,59,2
770858283,27.0,CASADO,ACTIVO,5371.0,F,2822.0,SECUNDARIO_COMPLETO,Blue,93,4
718570158,44.0,SOLTERO,ACTIVO,4731.0,F,2901.0,UNIVERSITARIO_INCOMPLETO,Blue,83,4
711039633,36.0,CASADO,ACTIVO,4653.0,F,1594.0,POSGRADO_INCOMPLETO,Blue,65,4
714074808,36.0,CASADO,ACTIVO,4653.0,F,2241.0,SECUNDARIO_COMPLETO,Blue,75,0
710439483,39.0,SOLTERO,ACTIVO,4431.0,F,2581.0,UNIVERSITARIO_COMPLETO,Blue,79,2
717516333,33.0,CASADO,ACTIVO,4125.0,M,14713.0,UNIVERSITARIO_COMPLETO,Blue,82,2
716414958,36.0,SOLTERO,ACTIVO,3659.0,F,2366.0,SECUNDARIO_COMPLETO,Blue,66,3
796326483,36.0,CASADO,ACTIVO,5416.0,M,1681.0,SECUNDARIO_COMPLETO,Blue,82,3
714146208,32.0,SOLTERO,ACTIVO,3872.0,F,2594.0,DESCONOCIDO,Blue,71,4
779166783,31.0,SOLTERO,ACTIVO,3968.0,F,2128.0,DESCONOCIDO,Blue,81,4
720818658,38.0,CASADO,ACTIVO,4594.0,F,1438.3,UNIVERSITARIO_INCOMPLETO,Blue,86,1
718657083,36.0,CASADO,ACTIVO,4828.0,M,4696.0,SECUNDARIO_COMPLETO,Blue,62,3
718187508,36.0,CASADO,ACTIVO,4208.0,F,2592.0,DESCONOCIDO,Blue,68,2
802455633,50.0,SOLTERO,ACTIVO,4371.0,F,1698.0,DESCONOCIDO,Blue,74,1
714493983,47.0,CASADO,ACTIVO,4322.0,F,4682.0,UNIVERSITARIO_COMPLETO,Blue,83,2
780664758,44.0,CASADO,ACTIVO,4532.0,F,4439.0,UNIVERSITARIO_INCOMPLETO,Blue,95,2
718466883,25.0,SOLTERO,ACTIVO,4237.0,F,2689.0,UNIVERSITARIO_INCOMPLETO,Blue,79,1
771338658,30.0,CASADO,ACTIVO,4277.0,M,11670.0,SECUNDARIO_COMPLETO,Blue,89,2
709052883,36.0,SOLTERO,ACTIVO,5678.0,F,1596.0,SECUNDARIO_COMPLETO,Blue,81,4
716157408,46.0,CASADO,ACTIVO,4229.0,M,1590.0,SECUNDARIO_COMPLETO,Blue,73,0
708373083,30.0,CASADO,PASIVO,2032.0,F,3356.0,DESCONOCIDO,Blue,39,4
713305233,46.0,SOLTERO,ACTIVO,4802.0,M,4994.0,UNIVERSITARIO_COMPLETO,Blue,81,2
713000058,44.0,CASADO,ACTIVO,4075.0,F,16406.0,UNIVERSITARIO_COMPLETO,Silver,75,3
714909858,36.0,CASADO,ACTIVO,5283.0,F,2451.0,DESCONOCIDO,Blue,90,2
804371733,29.0,CASADO,ACTIVO,3991.0,M,9109.0,UNIVERSITARIO_INCOMPLETO,Blue,84,2
772846383,36.0,SOLTERO,ACTIVO,4787.0,F,2632.0,DESCONOCIDO,Blue,89,1
719887008,36.0,CASADO,ACTIVO,4121.0,F,1757.0,UNIVERSITARIO_COMPLETO,Blue,81,3
773342808,40.0,SOLTERO,ACTIVO,5084.0,F,2711.0,DESCONOCIDO,Blue,79,1
708375858,36.0,DIVORCIADO,ACTIVO,4318.0,F,2776.0,SECUNDARIO_COMPLETO,Blue,68,4
789417708,35.0,CASADO,ACTIVO,4988.0,F,1438.3,UNIVERSITARIO_INCOMPLETO,Blue,90,2
718034058,36.0,SOLTERO,ACTIVO,4252.0,M,8529.0,UNIVERSITARIO_COMPLETO,Blue,68,4
762020133,30.0,CASADO,PASIVO,2446.0,F,9874.0,SECUNDARIO_COMPLETO,Blue,47,3
778919583,30.0,CASADO,ACTIVO,4253.0,F,1604.0,UNIVERSITARIO_COMPLETO,Blue,68,0
780720258,34.0,DIVORCIADO,PASIVO,2684.0,M,3489.0,SECUNDARIO_COMPLETO,Blue,39,4
788835408,33.0,CASADO,PASIVO,2648.0,F,2910.0,DESCONOCIDO,Blue,41,3
713850783,36.0,CASADO,ACTIVO,4876.0,F,4263.0,UNIVERSITARIO_INCOMPLETO,Blue,70,1
712327608,36.0,SOLTERO,PASIVO,2321.0,F,2708.0,POSGRADO_COMPLETO,Blue,45,0
814785108,40.0,CASADO,ACTIVO,4473.0,F,2493.0,UNIVERSITARIO_COMPLETO,Blue,76,1
809378133,38.0,SOLTERO,ACTIVO,4880.0,F,1521.0,UNIVERSITARIO_INCOMPLETO,Blue,79,3
779658408,31.0,SOLTERO,ACTIVO,4242.0,M,3261.0,UNIVERSITARIO_COMPLETO,Blue,65,2
717954333,25.0,SOLTERO,ACTIVO,5093.0,F,1781.0,DESCONOCIDO,Blue,77,2
737052258,55.0,SOLTERO,ACTIVO,4525.0,F,5284.0,DESCONOCIDO,Blue,63,1
712982808,32.0,DIVORCIADO,PASIVO,2388.0,M,1438.3,POSGRADO_COMPLETO,Blue,42,2
715047333,36.0,CASADO,ACTIVO,4313.0,F,1734.0,SECUNDARIO_COMPLETO,Blue,92,1
714390858,36.0,SOLTERO,ACTIVO,5016.0,F,7645.0,DESCONOCIDO,Blue,73,5
715222533,36.0,CASADO,PASIVO,2340.0,F,2566.0,UNIVERSITARIO_COMPLETO,Blue,36,3
712552608,34.0,CASADO,PASIVO,2658.0,F,1438.3,UNIVERSITARIO_COMPLETO,Blue,43,3
717107808,39.0,DESCONOCIDO,ACTIVO,4600.0,F,1438.3,UNIVERSITARIO_INCOMPLETO,Blue,76,1
713564208,23.0,DESCONOCIDO,ACTIVO,4159.0,F,2207.0,UNIVERSITARIO_COMPLETO,Blue,64,1
720357483,23.0,CASADO,ACTIVO,4112.0,F,1723.0,UNIVERSITARIO_INCOMPLETO,Blue,82,1
803339583,44.0,CASADO,ACTIVO,4898.0,F,1644.0,POSGRADO_INCOMPLETO,Blue,82,2
710157108,33.0,SOLTERO,ACTIVO,4629.0,F,3376.0,UNIVERSITARIO_COMPLETO,Blue,75,3
721483158,29.0,CASADO,ACTIVO,4512.0,M,7298.0,UNIVERSITARIO_COMPLETO,Blue,72,3
710436108,29.0,DESCONOCIDO,ACTIVO,4184.0,M,3600.0,SECUNDARIO_COMPLETO,Blue,61,4
779870883,29.0,SOLTERO,ACTIVO,3746.0,F,4595.0,SECUNDARIO_COMPLETO,Blue,68,4
817188408,39.0,DIVORCIADO,ACTIVO,4679.0,M,2795.0,UNIVERSITARIO_INCOMPLETO,Blue,67,0
719723658,39.0,SOLTERO,ACTIVO,4628.0,F,1768.0,UNIVERSITARIO_INCOMPLETO,Blue,90,2
806189658,45.0,SOLTERO,ACTIVO,4630.0,F,1780.0,UNIVERSITARIO_INCOMPLETO,Blue,73,2
789070233,39.0,DIVORCIADO,ACTIVO,4339.0,F,2987.0,UNIVERSITARIO_COMPLETO,Blue,72,3
712013808,24.0,SOLTERO,ACTIVO,4196.0,F,2717.0,UNIVERSITARIO_INCOMPLETO,Blue,71,4
708602283,36.0,CASADO,ACTIVO,3941.0,F,2887.0,UNIVERSITARIO_INCOMPLETO,Blue,82,4
794675058,21.0,CASADO,PASIVO,2491.0,M,5015.0,UNIVERSITARIO_COMPLETO,Blue,43,3
809452383,32.0,CASADO,ACTIVO,4733.0,F,1438.3,UNIVERSITARIO_COMPLETO,Blue,89,2
767553333,39.0,SOLTERO,PASIVO,2600.0,M,8383.0,UNIVERSITARIO_COMPLETO,Blue,44,3
714413283,40.0,CASADO,ACTIVO,4629.0,M,10879.0,DESCONOCIDO,Blue,69,3
712407783,28.0,SOLTERO,ACTIVO,4452.0,F,1809.0,UNIVERSITARIO_COMPLETO,Blue,83,1
720062508,28.0,CASADO,PASIVO,2527.0,F,1628.0,DESCONOCIDO,Blue,41,2
717878883,36.0,SOLTERO,ACTIVO,4463.0,F,1438.3,DESCONOCIDO,Blue,71,3
753208833,36.0,CASADO,ACTIVO,3967.0,F,2311.0,UNIVERSITARIO_INCOMPLETO,Blue,71,5
721241583,43.0,CASADO,ACTIVO,2935.0,F,2109.0,UNIVERSITARIO_COMPLETO,Blue,60,3
713695158,40.0,DIVORCIADO,ACTIVO,5019.0,F,1562.0,UNIVERSITARIO_INCOMPLETO,Blue,78,4
823878408,35.0,CASADO,ACTIVO,4824.0,M,2981.0,UNIVERSITARIO_COMPLETO,Blue,76,4
809616108,33.0,SOLTERO,PASIVO,2812.0,F,1568.0,SECUNDARIO_COMPLETO,Blue,59,2
779533983,31.0,DIVORCIADO,ACTIVO,4412.0,M,5295.0,UNIVERSITARIO_INCOMPLETO,Blue,90,2
713583408,37.0,SOLTERO,PASIVO,2179.0,F,4708.0,UNIVERSITARIO_COMPLETO,Blue,50,4
714037308,50.0,CASADO,ACTIVO,4798.0,M,2210.0,SECUNDARIO_COMPLETO,Blue,86,2
715581633,45.0,CASADO,ACTIVO,5085.0,F,1972.0,DESCONOCIDO,Blue,73,3
795684783,42.0,SOLTERO,ACTIVO,3149.0,M,2384.0,SECUNDARIO_COMPLETO,Blue,59,4
718645308,36.0,CASADO,ACTIVO,4730.0,M,2311.0,UNIVERSITARIO_INCOMPLETO,Blue,89,4
717870108,37.0,DESCONOCIDO,ACTIVO,4841.0,F,1912.0,DESCONOCIDO,Blue,81,4
815515158,44.0,SOLTERO,ACTIVO,4240.0,F,2147.0,DESCONOCIDO,Blue,69,2
715058433,36.0,CASADO,ACTIVO,5125.0,F,3006.0,UNIVERSITARIO_INCOMPLETO,Blue,87,4
794771208,46.0,SOLTERO,ACTIVO,3724.0,M,2735.0,DESCONOCIDO,Blue,66,3
720180633,36.0,CASADO,ACTIVO,4128.0,M,3390.0,UNIVERSITARIO_INCOMPLETO,Blue,73,2
778933983,39.0,DESCONOCIDO,ACTIVO,3882.0,F,11249.0,UNIVERSITARIO_INCOMPLETO,Blue,55,0
815539233,49.0,SOLTERO,PASIVO,1201.0,M,34516.0,SECUNDARIO_COMPLETO,Silver,22,4
708108333,36.0,CASADO,PASIVO,1507.0,F,5590.0,UNIVERSITARIO_COMPLETO,Blue,32,3
717960033,44.0,SOLTERO,ACTIVO,4084.0,F,2484.0,UNIVERSITARIO_COMPLETO,Blue,86,1
708972783,37.0,CASADO,PASIVO,2297.0,F,1745.0,UNIVERSITARIO_INCOMPLETO,Blue,44,4
714013983,36.0,CASADO,PASIVO,2109.0,F,1586.0,POSGRADO_INCOMPLETO,Blue,41,4
711540108,33.0,DESCONOCIDO,PASIVO,2316.0,F,1438.3,POSGRADO_COMPLETO,Blue,48,4
713957283,23.0,CASADO,PASIVO,2119.0,F,3214.0,UNIVERSITARIO_INCOMPLETO,Blue,44,4
825368658,36.0,SOLTERO,ACTIVO,4795.0,F,2932.0,SECUNDARIO_COMPLETO,Blue,82,4
721154208,36.0,CASADO,ACTIVO,4933.0,F,2882.0,DESCONOCIDO,Blue,103,1
718572408,36.0,DESCONOCIDO,ACTIVO,4774.0,F,2658.0,POSGRADO_INCOMPLETO,Blue,92,5
749571633,37.0,DESCONOCIDO,ACTIVO,4262.0,F,5589.0,UNIVERSITARIO_INCOMPLETO,Blue,75,2
713914683,36.0,SOLTERO,ACTIVO,4819.0,F,1484.0,UNIVERSITARIO_COMPLETO,Blue,74,1
713301633,36.0,SOLTERO,ACTIVO,4402.0,F,1678.0,POSGRADO_COMPLETO,Blue,87,3
711494208,36.0,CASADO,ACTIVO,5092.0,M,2846.0,DESCONOCIDO,Blue,86,2
713906508,36.0,SOLTERO,ACTIVO,3892.0,F,2837.0,DESCONOCIDO,Blue,69,3
708768258,43.0,CASADO,ACTIVO,4678.0,F,2066.0,POSGRADO_COMPLETO,Blue,91,4
719538183,36.0,CASADO,ACTIVO,4105.0,M,20789.0,SECUNDARIO_COMPLETO,Blue,67,1
711399408,25.0,DIVORCIADO,PASIVO,2462.0,F,12373.0,UNIVERSITARIO_COMPLETO,Blue,40,2
711716133,34.0,CASADO,PASIVO,2360.0,F,1585.0,SECUNDARIO_COMPLETO,Blue,40,3
720872433,28.0,SOLTERO,PASIVO,2867.0,F,3911.0,UNIVERSITARIO_INCOMPLETO,Blue,42,1
718957083,35.0,SOLTERO,ACTIVO,4797.0,F,1449.0,UNIVERSITARIO_COMPLETO,Blue,88,1
779403558,45.0,CASADO,ACTIVO,4611.0,F,1737.0,DESCONOCIDO,Blue,73,0
788994783,35.0,SOLTERO,ACTIVO,4519.0,F,1815.0,UNIVERSITARIO_COMPLETO,Blue,76,3
803380383,40.0,DIVORCIADO,ACTIVO,4615.0,F,1592.0,UNIVERSITARIO_COMPLETO,Blue,90,5
716766033,31.0,SOLTERO,ACTIVO,4439.0,F,1768.0,DESCONOCIDO,Blue,65,4
757300008,37.0,SOLTERO,ACTIVO,4251.0,F,8128.0,UNIVERSITARIO_COMPLETO,Blue,80,2
810986883,40.0,SOLTERO,ACTIVO,4808.0,F,2557.0,SECUNDARIO_COMPLETO,Blue,83,0
819200133,39.0,DESCONOCIDO,ACTIVO,4646.0,M,2991.0,UNIVERSITARIO_COMPLETO,Blue,62,3
710410158,38.0,DESCONOCIDO,PASIVO,1592.0,M,34516.0,UNIVERSITARIO_COMPLETO,Blue,35,2
714488433,36.0,CASADO,ACTIVO,4837.0,M,19099.0,DESCONOCIDO,Blue,77,2
714267858,37.0,SOLTERO,ACTIVO,4934.0,F,4559.0,SECUNDARIO_COMPLETO,Blue,76,2
827062158,54.0,SOLTERO,ACTIVO,4192.0,M,22981.0,SECUNDARIO_COMPLETO,Blue,66,2
710669733,36.0,SOLTERO,ACTIVO,4922.0,F,2358.0,UNIVERSITARIO_COMPLETO,Blue,80,1
716498883,36.0,SOLTERO,ACTIVO,3577.0,M,22067.0,UNIVERSITARIO_COMPLETO,Blue,64,4
780529908,30.0,SOLTERO,ACTIVO,5098.0,F,2023.0,UNIVERSITARIO_INCOMPLETO,Blue,79,3
714028083,31.0,SOLTERO,ACTIVO,4095.0,F,2222.0,DESCONOCIDO,Blue,65,1
714572208,36.0,SOLTERO,ACTIVO,4297.0,M,1438.3,UNIVERSITARIO_COMPLETO,Blue,65,2
715530258,37.0,SOLTERO,PASIVO,2353.0,F,4848.0,POSGRADO_INCOMPLETO,Blue,53,2
708976908,36.0,SOLTERO,PASIVO,2131.0,M,8958.0,POSGRADO_INCOMPLETO,Blue,43,3
721409358,21.0,SOLTERO,ACTIVO,4547.0,F,1937.0,UNIVERSITARIO_INCOMPLETO,Blue,73,1
809311758,35.0,SOLTERO,ACTIVO,4429.0,M,25219.0,DESCONOCIDO,Silver,87,3
789087858,48.0,CASADO,ACTIVO,4589.0,F,3361.0,UNIVERSITARIO_COMPLETO,Blue,69,0
711264033,36.0,DIVORCIADO,ACTIVO,4973.0,M,4786.0,POSGRADO_COMPLETO,Blue,74,3
770180808,31.0,SOLTERO,ACTIVO,5001.0,F,1438.3,UNIVERSITARIO_COMPLETO,Blue,91,4
789271533,40.0,SOLTERO,ACTIVO,4653.0,F,1438.3,POSGRADO_COMPLETO,Blue,74,1
720152058,35.0,SOLTERO,ACTIVO,4965.0,F,2725.0,POSGRADO_COMPLETO,Blue,85,1
712602708,36.0,DESCONOCIDO,PASIVO,2039.0,M,1815.0,DESCONOCIDO,Blue,34,3
826490133,38.0,DIVORCIADO,ACTIVO,4685.0,F,10039.0,UNIVERSITARIO_INCOMPLETO,Blue,76,4
771422883,45.0,CASADO,PASIVO,2705.0,F,1759.0,UNIVERSITARIO_COMPLETO,Blue,35,3
808669083,47.0,CASADO,ACTIVO,5015.0,F,1438.3,UNIVERSITARIO_COMPLETO,Blue,68,1
717966933,37.0,CASADO,ACTIVO,5024.0,F,2467.0,UNIVERSITARIO_INCOMPLETO,Blue,81,5
717570258,35.0,CASADO,ACTIVO,4455.0,M,2206.0,UNIVERSITARIO_COMPLETO,Blue,67,5
708703308,26.0,CASADO,PASIVO,2183.0,F,2045.0,DESCONOCIDO,Blue,39,1
709077933,18.0,CASADO,ACTIVO,4460.0,F,5422.0,SECUNDARIO_COMPLETO,Blue,62,0
820047858,39.0,DESCONOCIDO,PASIVO,2096.0,F,3017.0,UNIVERSITARIO_COMPLETO,Blue,50,4
789508758,46.0,SOLTERO,ACTIVO,3669.0,F,4170.0,DESCONOCIDO,Blue,67,2
780653208,36.0,CASADO,ACTIVO,3784.0,F,3300.0,UNIVERSITARIO_INCOMPLETO,Blue,55,3
715200783,36.0,CASADO,ACTIVO,5209.0,F,2015.0,UNIVERSITARIO_COMPLETO,Blue,76,2
710526633,34.0,SOLTERO,ACTIVO,4855.0,M,2048.0,DESCONOCIDO,Blue,88,2
708186933,36.0,SOLTERO,PASIVO,2254.0,M,1819.0,UNIVERSITARIO_COMPLETO,Blue,45,1
714186108,19.0,SOLTERO,ACTIVO,4126.0,F,2152.0,DESCONOCIDO,Blue,71,2
708894183,44.0,SOLTERO,ACTIVO,4485.0,M,34516.0,UNIVERSITARIO_INCOMPLETO,Silver,86,3
778937583,29.0,CASADO,ACTIVO,4382.0,F,2228.0,UNIVERSITARIO_INCOMPLETO,Blue,83,3
751607058,38.0,CASADO,ACTIVO,4413.0,M,1686.0,POSGRADO_COMPLETO,Blue,77,2
708498033,36.0,CASADO,PASIVO,2789.0,F,2279.0,DESCONOCIDO,Blue,52,3
718194858,35.0,SOLTERO,ACTIVO,4940.0,F,1942.0,UNIVERSITARIO_COMPLETO,Blue,88,5
815315058,43.0,CASADO,PASIVO,2520.0,F,1438.3,SECUNDARIO_COMPLETO,Blue,45,4
827123883,49.0,SOLTERO,ACTIVO,4472.0,M,3858.0,SECUNDARIO_COMPLETO,Blue,92,4
711473058,32.0,DIVORCIADO,ACTIVO,3870.0,M,11651.0,UNIVERSITARIO_COMPLETO,Blue,64,4
715197633,38.0,DESCONOCIDO,ACTIVO,4658.0,M,9449.0,UNIVERSITARIO_INCOMPLETO,Blue,93,3
713512308,41.0,SOLTERO,PASIVO,2229.0,F,3423.0,UNIVERSITARIO_COMPLETO,Blue,45,0
709581483,21.0,CASADO,PASIVO,2373.0,F,2984.0,POSGRADO_COMPLETO,Blue,53,4
790023408,39.0,SOLTERO,ACTIVO,4037.0,F,2915.0,DESCONOCIDO,Blue,83,3
720403008,38.0,CASADO,ACTIVO,4918.0,F,11486.0,UNIVERSITARIO_INCOMPLETO,Blue,79,3
711201108,29.0,SOLTERO,PASIVO,2284.0,F,1653.0,SECUNDARIO_COMPLETO,Blue,35,3
708784083,36.0,SOLTERO,ACTIVO,4307.0,F,2723.0,UNIVERSITARIO_INCOMPLETO,Blue,83,3
712838358,31.0,CASADO,ACTIVO,4702.0,F,1438.3,UNIVERSITARIO_INCOMPLETO,Blue,84,4
716581983,36.0,CASADO,ACTIVO,4792.0,F,4384.0,UNIVERSITARIO_INCOMPLETO,Blue,91,0
716930133,36.0,DESCONOCIDO,ACTIVO,4594.0,F,1824.0,SECUNDARIO_COMPLETO,Blue,86,3
808981608,45.0,CASADO,ACTIVO,4220.0,F,5452.0,UNIVERSITARIO_INCOMPLETO,Blue,66,2
714887808,36.0,SOLTERO,PASIVO,2279.0,F,1818.0,UNIVERSITARIO_INCOMPLETO,Blue,50,1
811942983,50.0,CASADO,ACTIVO,4836.0,M,17627.0,SECUNDARIO_COMPLETO,Blue,74,2
715565058,16.0,DESCONOCIDO,ACTIVO,4479.0,F,1438.3,UNIVERSITARIO_INCOMPLETO,Blue,70,1
719153433,38.0,CASADO,ACTIVO,4972.0,F,2542.0,UNIVERSITARIO_INCOMPLETO,Blue,79,4
714519408,36.0,CASADO,PASIVO,1979.0,F,5357.0,UNIVERSITARIO_INCOMPLETO,Blue,48,3
709714008,39.0,SOLTERO,PASIVO,2325.0,F,9248.0,DESCONOCIDO,Blue,45,1
809127858,46.0,SOLTERO,ACTIVO,4807.0,F,2275.0,POSGRADO_INCOMPLETO,Blue,72,1
713935533,29.0,SOLTERO,ACTIVO,3966.0,M,19360.0,UNIVERSITARIO_COMPLETO,Silver,78,3
712740108,33.0,DIVORCIADO,PASIVO,2371.0,F,1706.0,UNIVERSITARIO_INCOMPLETO,Blue,45,4
710243208,44.0,CASADO,ACTIVO,4846.0,F,1707.0,DESCONOCIDO,Blue,80,4
720251358,36.0,DIVORCIADO,PASIVO,2313.0,F,3591.0,SECUNDARIO_COMPLETO,Blue,43,2
708870408,43.0,SOLTERO,ACTIVO,4271.0,M,3844.0,DESCONOCIDO,Blue,56,4
795844983,39.0,CASADO,ACTIVO,3916.0,F,2851.0,SECUNDARIO_COMPLETO,Blue,64,3
713531808,28.0,CASADO,ACTIVO,4475.0,F,1438.3,POSGRADO_COMPLETO,Blue,74,1
828294933,45.0,CASADO,PASIVO,2519.0,F,2951.0,SECUNDARIO_COMPLETO,Blue,36,3
715778358,26.0,CASADO,ACTIVO,3643.0,M,34516.0,UNIVERSITARIO_COMPLETO,Blue,59,5
712307283,37.0,SOLTERO,PASIVO,2239.0,M,9090.0,UNIVERSITARIO_INCOMPLETO,Blue,43,1
710637183,40.0,SOLTERO,ACTIVO,4538.0,F,2300.0,UNIVERSITARIO_COMPLETO,Blue,71,4
